show_id_imdb,title,type_orginal,director_orginal,country_orginal,date_added_orginal,release_year_orginal,listed_in_orginal,description_orginal,duration,rating_imdb
80046728,Moonwalkers,Movie,Antoine Bardou-Jacquet,"France, Belgium","September 8, 2017",2015,"Action & Adventure, Comedies, International Movies","A brain-addled war vet, a failing band manager and a Stanley Kubrick impersonator help the CIA construct an epic scam by faking the 1969 moon landing.",96 min,6.3
80080145,Moor,Movie,Jami,"Pakistan, United States","November 1, 2017",2015,"Dramas, Independent Movies, International Movies","A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives.",135 min,8.5
81049544,More to Say,TV Show,,Egypt,"March 13, 2019",2018,"International TV Shows, TV Dramas, TV Mysteries","After her son dies in an accident, a legal consultant is forced to prove her innocence when she's accused of his murder.",1 Season,0
81151079,Morphle,TV Show,,Netherlands,"December 17, 2020",2020,"British TV Shows, Kids' TV","Little Mila turns playtime into a series of fun and educational adventures with her magical pet Morphle, who transforms into anything she dreams up!",1 Season,4.8
80097390,Morris from America,Movie,Chad Hartigan,"Germany, United States","November 1, 2018",2016,"Dramas, Independent Movies, International Movies","When his father moves from the U.S. to Heidelberg, Germany, an African American teenager struggles to find his place and pursue his hip-hop dreams.",91 min,6.1
80241539,Mortel,TV Show,,France,"November 21, 2019",2019,"Crime TV Shows, International TV Shows, TV Dramas","After making a deal with a supernatural figure, two high schoolers emerge with extraordinary powers and join forces to solve a murder.",1 Season,6.3
70251218,Mortified Nation,Movie,Michael Mayer,United States,"February 1, 2018",2013,Documentaries,"This comic documentary follows the Mortified movement, a series of stage events where adults share awkward childhood moments in front of strangers.",84 min,7.5
80201605,Morya,Movie,Avadhoot Gupte,India,"February 15, 2018",2011,"Dramas, International Movies",Two communities in Mumbai get a final chance to compete with each other in the celebration of the iconic Ganesh Chaturthi festival.,121 min,7.2
70256512,Moshe Kasher: Live in Oakland,Movie,Jay Chapman,United States,"January 1, 2019",2012,Stand-Up Comedy,Comic Moshe Kasher returns to his home turf of Oakland for this stand-up special that has him sharing uproarious stories about the people he's met.,61 min,6.7
80118092,Mossad 101,TV Show,,Israel,"July 11, 2018",2017,"International TV Shows, TV Action & Adventure, TV Dramas","Cadets from every level of Israeli society undergo intense training to join their country's elite, highly classified intelligence service, the Mossad.",2 Seasons,7.5
80208298,Most Beautiful Thing,TV Show,,Brazil,"June 19, 2020",2020,"International TV Shows, Romantic TV Shows, TV Dramas","A 1950s housewife goes to Rio de Janeiro to meet up with her husband, only to learn he's deserted her, but decides to stay and open a bossa nova club.",1 Season,8.1
80132961,Mostly Sunny,Movie,Dilip Mehta,Canada,"May 1, 2017",2016,"Documentaries, International Movies","Explore the unconventional career of Sunny Leone, who transitioned from adult film star to Bollywood actress and reality TV star.",83 min,5.6
80044908,Mother Goose Club,TV Show,,United States,"May 19, 2017",2016,Kids' TV,Classic nursery rhymes and children's songs get a fresh twist in this high-energy program that helps kids learn as they dance and sing along.,2 Seasons,7.5
81024704,Motor Mitraan Di,Movie,Amitoj Mann,India,"October 1, 2018",2016,"Comedies, International Movies","When three brothers unwittingly get entangled in a murder associated with a fraudulent ashram leader, they set out to expose him to society as a fake.",117 min,6.1
80134440,Motown Magic,TV Show,,"Australia, United States","June 28, 2019",2019,Kids' TV,"Imaginative boy Ben transforms his city by bringing colorful street art to life, armed with a magic paintbrush – and the classic sounds of Motown.",2 Seasons,8.8
80177339,Motu Patlu: King of Kings,Movie,Suhas Kadav,India,"July 6, 2017",2016,"Children & Family Movies, Comedies","Motu and Patlu want to help a circus lion get back to the jungle. On the way, the three become caught up in an exciting adventure in the forest.",109 min,7.3
80221498,Mountain,Movie,Jennifer Peedom,Australia,"October 1, 2018",2017,"Action & Adventure, Documentaries, International Movies","Featuring breathtaking imagery and thought-provoking narration, this film takes viewers to the summits of some of the world’s most amazing mountains.",74 min,7.3
70222860,Movie 43,Movie,"Peter Farrelly, Will Graham, Steve Carr, Griffin Dunne, Steve Brill, James Duffy, Jonathan van Tulleken, Elizabeth Banks, Patrik Forsberg, Brett Ratner, Rusty Cundieff, James Gunn",United States,"April 9, 2019",2013,Comedies,"An eye-popping cast stars in this sketch-comedy collage, the new millennium's homage to classic anthology films like The Kentucky Fried Movie.",94 min,4.6
80174902,Moving Art,TV Show,,United States,"September 1, 2019",2018,"Docuseries, Science & Nature TV","Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans, forests, deserts and flowers.",3 Seasons,8.7
80136794,Moving On,TV Show,,,"April 27, 2018",2016,"International TV Shows, TV Dramas","Family problems, relationship issues and professional challenges dog law graduate Melissa Chan following her return from London to Malaysia.",1 Season,7.5
80993105,Mowgli: Legend of the Jungle,Movie,Andy Serkis,"United Kingdom, United States","December 7, 2018",2018,"Action & Adventure, Children & Family Movies, Dramas",An orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy – and his own human origins.,105 min,6.6
81026343,Mr. Chandramouli,Movie,Thiru,India,"October 18, 2018",2018,"Dramas, International Movies, Thrillers","When the lives of a carefree boxer and his cabdriver dad collide with the ambitions of a ruthless businessman, a search for answers turns to revenge.",131 min,5.5
80131551,Mr. Church,Movie,Bruce Beresford,United States,"December 22, 2018",2016,Dramas,"A temporary personal chef, a terminally ill single mother and her young daughter form an unlikely bond that redefines the meaning of family.",105 min,7.9
80104706,Mr. Gaga: A True Story of Love and Dance,Movie,Tomer Heymann,"Israel, Sweden, Germany, Netherlands","June 15, 2017",2015,"Documentaries, International Movies",World-renowned choreographer Ohad Naharin is profiled in this vivid documentary that mixes rehearsal footage with insights about his influence.,102 min,7.9
80209013,Mr. Iglesias,TV Show,,United States,"December 8, 2020",2020,"TV Comedies, Teen TV Shows",Hilarious high school teacher Gabriel Iglesias tries to make a difference in the lives of some smart but underperforming students at his alma mater.,1 Season,7.5
80098284,Mr. Pig,Movie,Diego Luna,Mexico,"December 31, 2016",2016,"Dramas, Independent Movies, International Movies",An aging California pig farmer whose property is on the brink of foreclosure makes a last-ditch trip across the border to sell his prized hog.,97 min,5.9
80182473,Mr. Roosevelt,Movie,Noël Wells,United States,"December 26, 2017",2017,"Comedies, Independent Movies","A struggling comedian returns to Austin, Texas, to see her ailing cat and face her messy past – while staying with her ex and his new girlfriend.",91 min,6.3
80991107,Mr. Sunshine,TV Show,Lee Eung-bok,South Korea,"July 8, 2018",2018,"International TV Shows, Korean TV Shows, Romantic TV Shows",A young boy who ends up in the U.S. after the 1871 Shinmiyangyo incident returns to Korea at a historical turning point and falls for a noblewoman.,1 Season,9
80997862,Mr. Virgin,Movie,Anthony Chan,Hong Kong,"August 16, 2018",1984,"Comedies, Dramas, International Movies","When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.",86 min,5.2
70056433,Mr. Woodcock,Movie,Craig Gillespie,United States,"September 1, 2019",2007,Comedies,"When a self-help author learns that his mother has fallen for his sadistic high school gym teacher, he tries to put a stop to their budding romance.",88 min,5.2
70264078,Mr. Young,TV Show,,Canada," April 16, 2019",2013,"Kids' TV, TV Comedies","After Adam graduates from college at age 14, he heads back to high school to teach science, where his crush and his best friends are his students!",2 Seasons,6.2
81035863,Ms. Mammy,Movie,Wael Ihsan,Egypt,"June 6, 2019",2012,"Comedies, International Movies",A successful advertising agency executive falls asleep on an airplane and wakes up in an alternate universe as a stay-at-home mom with three kids.,90 min,5
80204460,Mubarakan,Movie,Anees Bazmee,India,"November 5, 2017",2017,"Comedies, Dramas, International Movies","Chaos ensues after two orphaned twin brothers raised apart team up with their eccentric, unmarried uncle to find a solution to their romantic woes.",153 min,5.9
80098709,Much Ado About Nothing,Movie,Alejandro Fernández Almendras,"Chile, United States, France","October 1, 2016",2016,"Dramas, Independent Movies, International Movies",Carefree college student Vicente ends up in a desperate fight for freedom when a well-connected friend falsely accuses him of a hit-and-run accident.,96 min,7.5
80060037,Much Loved,Movie,Nabil Ayouch,"France, Morocco","September 27, 2017",2015,"Dramas, Independent Movies, International Movies",Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.,104 min,6.1
80134420,Mucize,Movie,Mahsun Kırmızıgül,Turkey,"March 10, 2017",2015,"Dramas, International Movies","Sent away from his family to a remote mountain town, teacher Mahir helps the villagers build a school – and inspires a path to hope for them all.",136 min,8.2
80175694,Mudbound,Movie,Dee Rees,United States,"November 17, 2017",2017,"Dramas, Independent Movies","Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era.",135 min,7.5
70229047,Mugamoodi,Movie,Mysskin,India,"October 1, 2018",2012,"Action & Adventure, International Movies",A martial arts specialist accidentally becomes a superhero when he steps in – in costume – to help the cops catch a criminal.,150 min,5.4
70018445,Mujhse Shaadi Karogi,Movie,David Dhawan,India,"December 31, 2019",2004,"Comedies, International Movies, Romantic Movies","Samir must overcome a hostile horoscope, a hot temper and a determined rival to win the heart of Rani, the love of his life.",158 min,7.3
80156939,Mujrim,Movie,Umesh Mehra,India,"September 1, 2017",1989,"Action & Adventure, Dramas, International Movies","Jailed as a teenager, Shankar has been unable to stay on the right side of the law ever since, despite his wife's pleas and his mother's rejection.",163 min,6.4
70260514,Mumbai Cha Raja,Movie,Manjeet Singh,India,"November 15, 2016",2012,"Dramas, Independent Movies, International Movies","This coming-of-age tale follows Rahul, a young boy growing up in a Mumbai slum whose alcoholic father abuses him and his mother.",77 min,6.7
80165857,Mumbai Delhi Mumbai,Movie,Satish Rajwade,India,"July 5, 2020",2014,"Comedies, International Movies, Romantic Movies","In Delhi for the first time, a Mumbai girl loses her phone but gets a surprise chance at true love with a local boy who begrudgingly helps her.",107 min,6.4
60036103,Mumbai Matinee,Movie,Anant Balani,India,"April 15, 2019",2003,"Comedies, International Movies, Romantic Movies","Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star.",116 min,5.5
70106268,Mumbai Meri Jaan,Movie,Nishikant Kamat,India,"November 1, 2018",2008,"Dramas, International Movies","A moving portrayal of the 2006 train bombings in Mumbai, this Indian drama follows the interconnected stories of several strangers.",135 min,7.8
